작업 ID,대상 화면,부서,핵심 카테고리,현재 문제점,구체적 개선안,예상 기대효과,작업 상태,관련 코드 파일
SCR-07-30,인게임 전투 화면 (Combat Canvas / BattleView),기획,재미도파민,치명타 및 약점 속성 타격 시 밋밋한 피격 피드백으로 타격감과 승부 도파민 자극 부족.,약점 속성 치명타 적중 시 0.05초 순간 암전 및 크러시 충격파(Screen Shatter) 연출과 3단 펄스 햅틱 진동을 트리거하는 '익스트림 크러시' 시스템 구축 및 깜짝 '돌발 크러시 미션' 연동.,"유저 타격감 및 전투 몰입도 도파민 50% 향상, 전투 완주율 35% 증가 및 돌발 미션 성공 연계 상품 결제 전환율 6.5% 달성.",작업대기,"src/views/BattleView.tsx, src/engine/ExtremeCrushEffectManager.ts, src/services/SurpriseCombatMissionService.ts"
SCR-08-28,전투 결과 & 보상 (BattleResultView),개발,성능,승리 시 별점(3-Star) 도장 및 레벨업 팡파르 파티클이 CSS/DOM 애니메이션으로 실행될 때 브라우저 리플로우 연속 발생으로 70ms 이상 프레임 드랍(40fps 급락) 발생.,"별점 도장 및 레벨업 팡파르 연출을 WebGL 단일 파티클 셰이더 및 requestAnimationFrame 델타 루프로 일원화하고, 텍스처 아틀라스를 GPU 메모리에 유지하여 리플로우 제로화.","승리 연출 전체 60fps 완전 고정(프레임 스터터링 0건), 결과 화면 GPU 렌더링 부하 60% 절감 및 모바일 배터리 효율 향상.",작업대기,"src/views/BattleResultView.tsx, src/engine/VictoryFanfareRenderer.ts, src/components/StarStampEffect.tsx"
SCR-08-29,전투 결과 & 보상 (BattleResultView),디자인,사용성,100dvh 세로 화면에서 반복 파밍 시 클리어 결과 화면마다 화면을 여러 번 터치해 연출을 넘겨야 해 스킵 편의성이 떨어지고 엄지 피로도 누적.,"제스처 인식 기반 '원터치 슈퍼 패스트 스킵(Super Fast Skip)' 모드 구현: 화면 어디든 더블 탭 시 모든 연출을 0.2초 만에 스킵하고 최종 정산으로 즉시 전환, 하단 Thumb Zone에 '자동 재도전 토글 스위치(48px)' 고정.","파밍 시 결과 확인 시간 80% 단축(4초 -> 0.8초), 반복 파밍 편의성 대폭 개선 및 엄지 터치 피로도 해소.",작업대기,"src/views/BattleResultView.tsx, src/components/SuperFastSkipHandler.tsx, src/components/AutoRepeatToggleSwitch.tsx"
SCR-08-30,전투 결과 & 보상 (BattleResultView),기획,과금전환,보스전 및 고난이도 스테이지 첫 클리어(First Clear) 시 보상이 일반 스테이지와 유사하게 표시되어 최초 격파의 감동이 희석되고 과금 연동 상품 부재.,"첫 클리어 시 전용 '히스토리컬 퍼스트 클리어' 명예 엠블럼 수여 및 명예의 전당 등록 연출 도입, 최초 클리어 즉시 60분간 구매 가능한 '퍼스트 블러드 정복 번들(3,300원, SSR 장비 선택권 포함)' 타임딜 연동.","보스전 클리어 도파민 및 성취감 극대화, 첫 클리어 시점 타임딜 결제 전환율 16.8% 달성 및 유저 잔존율 25% 상승.",작업대기,"src/views/BattleResultView.tsx, src/components/FirstClearHallOfFameModal.tsx, src/services/FirstClearSpecialOfferService.ts"
SCR-09-28,길드 & 레이드 (GuildRaidView),개발,성능,길드 연구소 버프 트리 렌더링 시 복잡한 SVG 계통도와 30개 이상 노드 연산으로 탭 전환 시 75ms 이상 TBT 및 프레임 드랍 발생.,"길드 버프 연구소 트리를 HTML5 Canvas 기반 2D 노드 가상화 렌더러로 전환하고, 길드원 리스트에 IntersectionObserver 기반 지연 마운팅(Lazy Mount) 파이프라인 구축.","탭 전환 레이턴시 70% 단축(110ms -> 32ms), 메인 스레드 블로킹 해소로 60fps 부드러운 전환 및 메모리 점유율 35% 절감.",작업대기,"src/views/GuildRaidView.tsx, src/components/GuildResearchTreeCanvas.tsx, src/components/GuildMemberListLazy.tsx"
SCR-09-29,길드 & 레이드 (GuildRaidView),디자인,사용성,"100dvh 세로 화면에서 일일 출석, 코인 기부, 무료 버프 활성화 버튼이 각 하위 메뉴에 분산되어 있어 매일 4회 이상 뎁스 이동 반복 발생.","길드 로비 하단 Thumb Zone에 '원터치 일일 길드 숙제 패스(Daily Guild All-in-One Dock, 54px)' 구축: 출석+기부+무료버프를 단 1회 탭으로 연속 처리하는 스마트 콤보 버튼 구현.","일일 길드 활동 조작 시간 75% 단축(15초 -> 3.8초), 메뉴 이동 뎁스 4회 -> 0회 단축 및 모바일 한 손 조작 만족도 95점 달성.",작업대기,"src/views/GuildRaidView.tsx, src/components/GuildDailyAllInOneDock.tsx, src/services/GuildDailyBatchActionService.ts"
SCR-09-30,길드 & 레이드 (GuildRaidView),기획,과금전환,길드 보스 토벌 및 주간 목표 달성 보상이 우편함으로 단순 지급되어 연대감 형성이 부족하고 단체 과금 촉진 장치 부재.,"주간 공헌도 달성 시 길드 로비에 '길드 대박 피냐타'가 생성되어 길드원들이 함께 터치해 다이아/소환권을 획득하는 세레머니 도입 및 길드 전원에게 보상을 선물하는 '길드 기프트 산타 패키지(4,400원)' 연동.","주간 길드원 동시 접속 세션 55% 증가, 피냐타 파티를 통한 공동체 도파민 극대화 및 길드 기프트 패키지 결제 전환율 10.4% 달성.",작업대기,"src/views/GuildRaidView.tsx, src/components/GuildPinataCeremonyModal.tsx, src/services/GuildGiftPackageService.ts"
SCR-10-28,퀘스트 & 패스 (QuestPassView),개발,성능,패스 50단계 보상 게이지 진행 바와 일일 퀘스트 완료 체크 시 개별 DOM 엘리먼트마다 인라인 CSS 트랜지션이 개별 트리거되어 연속 수령 시 60ms 이상 프레임 드랍(레이아웃 쓰래싱) 발생.,"보상 게이지 진행 애니메이션 및 파티클을 OffscreenCanvas 및 WebGL 단일 패스 셰이더로 파이프라인화하고, 퀘스트 상태 갱신을 requestAnimationFrame 배치 커밋으로 통합.","연속 보상 수령 및 패스 레벨업 시 60fps 완전 유지(프레임 드랍 제로), 메인 스레드 렌더링 시간 70% 단축(48ms -> 14ms) 및 발열 방지.",작업대기,"src/views/QuestPassView.tsx, src/engine/PassGaugeCanvasRenderer.ts, src/services/QuestBatchCommitService.ts"
SCR-10-29,퀘스트 & 패스 (QuestPassView),디자인,사용성,"100dvh 세로 화면에서 퀘스트 미션 수행을 위한 바로가기(Go To) 내비게이션이 부재하여, 유저가 수동으로 홈으로 나가 해당 메뉴를 찾아가야 하는 동선 단절 발생.",개별 퀘스트 카드 우측에 '1-Tap 딥링크 바로가기(44px 펄스 버튼)' 구축 및 퀘스트 완료 시 화면 전환 없이 보상을 즉시 인출하는 인라인 햅틱 체크 인터랙션 구현.,"퀘스트 목표 진입 소요 시간 65% 단축(8.5초 -> 3초), 모바일 100dvh 내비게이션 연속성 확보 및 일일 퀘스트 완수율 28% 상승.",작업대기,"src/views/QuestPassView.tsx, src/components/QuestDeepLinkButton.tsx, src/services/NavigationDeepLinkManager.ts"
SCR-10-30,퀘스트 & 패스 (QuestPassView),기획,과금전환,배틀패스 50레벨 만렙 달성 후 시즌 종료일까지 잉여 패스 EXP가 버려져 헤비 유저의 플레이 동기부여 급감 및 시즌 후반부 접속률 정체.,"50레벨 이후 누적 EXP로 무제한 개봉 가능한 '무한 시즌 럭키 상자(Infinity Pass Box)' 시스템 도입(SSR 조각, 소환권, 골드 무한 파밍) 및 무한 상자 보상 2배 '시즌 파이널 럭키 부스터(1,500원)' 연동.","시즌 후반부 만렙 유저 D7 리텐션 35% 향상, 시즌 말 플레이 세션 유지율 40% 증가 및 시즌 파이널 럭키 부스터 결제 전환율 9.2% 달성.",작업대기,"src/views/QuestPassView.tsx, src/components/InfinityPassBoxWidget.tsx, src/services/InfinityPassRewardService.ts"
SCR-11-28,소셜 & 랭킹 / 프로필 (SocialRankingView),개발,성능,친구 접속 상태 폴링 및 랭킹 갱신 시 전체 유저 아바타와 점수 DOM 트리가 전면 재렌더링되어 탭 전환 시 65ms 이상 레이아웃 시프트 및 프레임 드랍 발생.,WebSocket 바이너리 이벤트 버스 도입 및 변동된 프로필 노드만 정밀 치환하는 Fine-grained Signals 상태 구독 모델 적용으로 전체 컴포넌트 리렌더링 차단.,"친구 목록 갱신 시 메인 스레드 CPU 점유율 75% 절감(45ms -> 11ms), 불필요한 VDOM 리렌더링 제로화 및 60fps 부드러운 스크롤 유지.",작업대기,"src/views/SocialRankingView.tsx, src/services/SocialStatusSignalManager.ts, src/components/FriendStatusList.tsx"
SCR-11-29,소셜 & 랭킹 / 프로필 (SocialRankingView),디자인,사용성,"100dvh 세로 화면에서 탭 메뉴가 상단에 고정되어 한 손 엄지 조작이 어렵고, 친구 30명에게 우정 포인트를 보낼 때 개별 버튼을 30번 터치해야 해 조작 피로도 가중.",하단 Thumb Zone에 모바일 100dvh 최적화 '원터치 우정 포인트 일괄 선물/수령 플로팅 독(52px)' 배치 및 하단 스와이프 제스처 지원 스와이프블 탭 뷰(Swipeable Tab View) 구현.,"일일 우정 포인트 조작 터치 수 97% 감소(30회 -> 1회), 탭 탐색 시간 50% 단축 및 모바일 한 손 사용성 대폭 개선.",작업대기,"src/views/SocialRankingView.tsx, src/components/FriendshipPointBatchDock.tsx, src/components/SwipeableRankingTabs.tsx"
SCR-11-30,소셜 & 랭킹 / 프로필 (SocialRankingView),기획,재미도파민,내 프로필과 랭킹 페이지가 단순 숫자/텍스트 위주로 표시되어 자신의 성취를 뽐내거나 커스터마이징하는 재미가 부족하고 소셜 과금 모델 부재.,"프로필 3D 홀로그램 쇼케이스 도입(에이스 카드 3장 3D 진열, 전용 보이스/세레머니 모션 재생) 및 한정판 '네온 사인 프로필 명함 & 입장 팡파르 이펙트 스킨 번들(2,200원)' 연동.","프로필 방문 및 공유 횟수 3배 증가, 과시욕 자극을 통한 소셜 만족도 극대화 및 프로필 커스텀 스킨 결제 전환율 8.1% 달성.",작업대기,"src/views/SocialRankingView.tsx, src/components/ProfileHoloShowcase.tsx, src/services/ProfileCustomizationService.ts"
SCR-12-28,설정 & 리워드 센터 (SettingRewardCenterView),개발,성능,추가 보이스/고해상도 텍스처 팩 다운로드 및 압축 해제 시 메인 스레드 동기 저장으로 UI가 멈추고 80ms 이상 터치 지연 발생.,"리소스 팩 다운로드 및 압축 해제 작업을 Web Worker로 완전 격리하고, Streams API와 Origin Private File System(OPFS) 기반 제로카피 파일 스트리밍 파이프라인 구축.","대용량 추가 리소스 다운로드 중 60fps 부드러운 조작 완전 유지(프리징 제로), 다운로드/압축 해제 속도 40% 향상 및 메모리 스파이크 차단.",작업대기,"src/views/SettingRewardCenterView.tsx, src/workers/ResourceDownloadWorker.ts, src/services/OPFSStorageManager.ts"
SCR-12-29,설정 & 리워드 센터 (SettingRewardCenterView),디자인,사용성,100dvh 세로 화면에서 그래픽 옵션 변경 시 실제 게임 내 시각적 변화를 미리 볼 수 없어 매번 설정을 바꾸고 전투에 진입해야 하는 번거로움 발생.,설정 상단에 '인스턴트 그래픽 실시간 프리뷰 캔버스' 위젯 구축: 슬라이더 조작 즉시 3D 에이스 카드의 셰이더/파티클 퀄리티 및 실시간 FPS를 100dvh 내에서 즉각 확인 가능하도록 구현.,"기기 사양 맞춤 최적 옵션 세팅 소요 시간 70% 단축(3분 -> 45초), 시각적 피드백 직관성 및 모바일 설정 사용성 대폭 향상.",작업대기,"src/views/SettingRewardCenterView.tsx, src/components/GraphicsLivePreviewCanvas.tsx, src/services/DevicePerformanceBenchmark.ts"
SCR-12-30,설정 & 리워드 센터 (SettingRewardCenterView),기획,과금전환,리워드 센터 내 복귀 유저 혜택이 단순 출석 보상 팝업에 그쳐 최신 메타 적응을 돕지 못하고 재이탈율이 높으며 유료 패키지 연계 부재.,"14일 이상 미접속 복귀 유저 전용 '컴백 히어로: 7일간의 메타 적응 프로젝트' 탭 개설: 일일 메타 카드 무료 대여권 및 최신 메타 덱 즉시 완성 '웰컴 백 점핑 번들(5,500원 타임딜)' 조건부 할인 연동.","복귀 유저 D7 재잔존율 42% 상승(24% -> 66%), 컴백 유저 전용 점핑 번들 결제 전환율 18.5% 달성 및 게임 복귀 안착률 극대화.",작업대기,"src/views/SettingRewardCenterView.tsx, src/components/ComebackHeroMissionTab.tsx, src/services/ComebackJumpingBundleService.ts"
SCR-01-31,홈 화면 (HomeView),개발,성능,"백그라운드 전환 후 포그라운드 복귀 시 웹소켓 재연결 및 세션 토큰 재검증, Spine 애니메이션 복원 처리가 메인 스레드를 점유해 120ms 이상 인터랙션 블로킹과 일시적 블랙아웃 발생.","포그라운드 복귀 단계적 스케줄링(Staggered Wake-up): 1단계 로컬 캐시 기반 UI 즉시 복원(0ms), 2단계 WebSocket 세션 복구 백그라운드 Worker 재개, 3단계 Spine 텍스처 단계적 페이드인 재가동.","앱 복귀 시 UI 블로킹 제로화(120ms -> 0ms), 화면 깜빡임/블랙아웃 100% 제거 및 60fps 즉각 터치 반응성 보장.",작업대기,"src/views/HomeView.tsx, src/services/VisibilityResumeManager.ts, src/engine/SpineWakeUpService.ts"
SCR-01-32,홈 화면 (HomeView),디자인,사용성,"100dvh 세로 화면에서 이벤트 배너 캐러셀이 화면 중앙을 가로질러 대표 카드 비주얼을 침범하고, 배너 자동 롤링 시 터치 제스처 충돌(스와이프 오작동) 발생.","에이스 카드 전신 일러스트를 풀스크린 100dvh 비주얼로 전면 부각시키고, 이벤트 배너는 화면 우측 상단 미니멀 '스마트 슬라이딩 티커(32px)'로 통합 재설계 및 탭 시 바텀시트 허브 전개.","홈 화면 시각적 개방감 60% 향상, 캐릭터 비주얼 몰입도 극대화 및 배너-홈 제스처 충돌 오작동률 0% 달성.",작업대기,"src/views/HomeView.tsx, src/components/MiniEventTicker.tsx, src/components/FullScreenHeroShowcase.tsx"
SCR-01-33,홈 화면 (HomeView),기획,과금전환,홈 화면 대표 캐릭터와의 인터랙션 및 감성적 연결고리가 부족하여 라이브 서비스의 생동감이 떨어지고 소과금 유도 장치 부재.,"대표 캐릭터 터치 시 호감도 보이스 반응 및 매일 1회 서프라이즈 선물을 전달하는 '히어로의 시크릿 선물' 시스템 구축 및 호감도 달성 연동 '히어로 인연 각성 패키지(1,100원 타임딜)' 연동.","홈 화면 일일 체류 시간 30% 증가, 캐릭터 애착 형성 및 호감도 달성 연계 소액 패키지 첫 결제 전환율 14.8% 달성.",작업대기,"src/views/HomeView.tsx, src/components/HeroAffectionTouchWidget.tsx, src/services/HeroSecretGiftService.ts"
SCR-02-31,스토리/스테이지 맵 (StoryMapView),개발,성능,챕터 간 월드맵 전환 시 이전 챕터의 고해상도 배경/노드 텍스처 메모리 잔류로 280MB 이상 누적 및 챕터 진입 트랜지션 시 80ms 이상 프레임 드랍 발생.,"이전 챕터 비트맵 텍스처를 비동기 명시적 디스포즈(ImageBitmap.close)하고, 차기 챕터 에셋만 createImageBitmap 백그라운드 디코딩으로 사전 프리페치하는 LRU 기반 텍스처 캐시 관리자 구축.","챕터 전환 시 GPU 메모리 누수 100% 방지(메모리 점유율 60% 절감), 챕터 이동 애니메이션 60fps 완전 유지 및 저사양 모바일 기기 크래시 방지.",작업대기,"src/views/StoryMapView.tsx, src/engine/ChapterTextureLRUCache.ts, src/services/MapAssetPreloadManager.ts"
SCR-02-32,스토리/스테이지 맵 (StoryMapView),디자인,사용성,100dvh 세로 화면에서 스테이지 노드 터치 시 나타나는 브리핑 카드가 화면 절반을 가려 주변 노드 동선 확인이 어렵고 닫기 버튼 조작이 불편함.,"100dvh 최적화 하단 인터랙티브 플로팅 브리핑 시트(Floating Briefing Sheet, 스와이프 다운 닫기)로 재설계 및 하단 Thumb Zone에 '원터치 덱 자동 세팅 & 즉시 출격 듀얼 버튼(52px)' 구축.","스테이지 브리핑 확인 및 출격 소요 시간 55% 단축(6.2초 -> 2.8초), 닫기 오작동률 0% 달성 및 모바일 한 손 조작 만족도 96점 달성.",작업대기,"src/views/StoryMapView.tsx, src/components/InteractiveBriefingSheet.tsx, src/components/StageAutoDeployButton.tsx"
