"타임스탬프","부서명","현재 작업명","작업 상태","작업 상세 내용 및 특이사항"
"2026. 8. 12 오전 7:14:31","디자인","모바일 390px 폭에서 MISSION 탭 진입 시 상단 광고 문구와 SHOP 영역이 우측 사운드·메뉴 버튼 아래로 가려져 제목이 ‘SNSHero Official Goods Stor’로 잘리고 버튼이 보이지 않으므로, 헤더 요소와 광고 배너의 반응형 여백·줄바꿈을 조정해 광고 제목과 SHOP 행동을 가림 없이 표시해 주세요.","작업완료","[디자인] 검증 및 작업완료 처리: 모바일 390px 폭에서 MISSION 탭 진입 시 상단 광고 문구와 SHOP 영역이 우측..."
"2026. 8. 12 오전 7:14:32","디자인","모바일 390px 폭에서 PLAY 메인 RPG 진입 후 하단 HOME·MY DECK·PLAY·MISSION·SHOP 내비게이션 아래에 큰 빈 흰 영역이 이어져 실제 화면 하단이 비어 보이므로, 뷰포트 높이에 맞춰 하단 내비게이션을 화면 끝에 고정하고 여백을 제거해 콘텐츠가 끊기지 않게 해주세요.","작업완료","[디자인] 검증 및 작업완료 처리: 모바일 390px 폭에서 PLAY 메인 RPG 진입 후 하단 HOME·MY DECK·PLA..."
"2026. 8. 12 오전 7:14:33","기획","모바일(390×844)에서 PLAY의 MISSION 탭을 열면 게임 선택 화면 위에 첫 방문 “Screen Guide”가 표시되지만, 안내는 현재 화면의 미니게임 선택과 무관하게 “stronger board로 battle을 끝내라”는 전투 목표만 설명하므로, 진입 화면에 맞는 게임 선택 안내로 교체하거나 실제 전투 진입 시점에 노출한다.","작업완료","[기획] 검증 및 작업완료 처리: 모바일(390×844)에서 PLAY의 MISSION 탭을 열면 게임 선택 화면 위에 첫 방..."
"2026. 8. 12 오전 7:14:34","디자인","모바일(390×844)에서 공개 SHOP에 처음 진입하면 「Your first goal is to learn the pack loop」 Screen Guide 모달이 바로 아래 카드 팩의 1X DRAW·10X DRAW 버튼을 덮어 안내가 가리키는 구매 선택지를 확인할 수 없으므로, 안내 카드를 이동하거나 대상 영역을 스포트라이트로 노출해 설명과 팩 선택지를 동시에 확인할 수 있게 해주세요.","작업완료","[디자인] 검증 및 작업완료 처리: 모바일(390×844)에서 공개 SHOP에 처음 진입하면 「Your first goal i..."
"2026. 8. 12 오전 7:14:35","기획","모바일 390×844 PLAY 튜토리얼 1~3단계에서 “자동 진행을 끄고 수동 선택”하라고 안내하지만 Auto 제어가 모달 뒤에 가려져 조작할 수 있으므로, 안내 중 토글을 노출·활성화하거나 먼저 모달을 닫으라는 순서를 명확히 제공해 수동 선택 경로를 완성해 주세요.","작업완료","[기획] 검증 및 작업완료 처리: 모바일 390×844 PLAY 튜토리얼 1~3단계에서 “자동 진행을 끄고 수동 선택”하라고..."
"2026. 8. 12 오전 7:22:54","디자인","390×844 모바일에서 PLAY 탭 진입 후 스토리 안내를 Close하면 하단의 주사위·채팅 플로팅 버튼이 퀘스트 진행 카드 위를 덮어 설명과 Auto 영역의 여백·경계를 침범하므로, 해당 버튼을 카드 밖 안전 영역으로 재배치해 퀘스트 정보와 조작부가 가려지지 않도록 수정해 주세요.","작업대기",""
"2026. 8. 12 오전 7:36:14","디자인","모바일 390px 폭에서 PLAY 월드맵 진입 후 상단 광고 배너의 제목이 우측 햄버거 버튼 영역에 가려져 “Store”가 잘리므로, 광고 텍스트 영역과 메뉴 버튼의 여백을 반응형으로 분리해 전체 문구를 읽을 수 있게 해주세요.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Fix View Tab Transitions to Simple 2D Opacity Cross-Fade (`AppLayout.vue`). Force all view transitions to use a fast 100ms 2D opacity cross-fade, bypassing complex 3D GPU layer sliding to ensure instant tab switching across all low-end mobile devices.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Market Order Book Table Rows per design.md (`StockMarketModal.vue`). Reduce order book row padding to a single compact line showing Price and Volume, keeping order execution controls fully visible without vertical scrolling.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Suspend Background BGM Processing during Dialogue Overlay (`AudioService.js`). Pause main background music audio context processing when dialogue overlays are active, reducing client CPU/audio thread load on low-spec WebViews.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Consolidate Element Codex Progress Badges per design.md (`CardCodexView.vue`). Group individual element progress badges into a single compact top header pill (`[Collection 45/100 ▾]`), expanding visible card grid rows.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Schedule View Transition Layer Promotion (`AppLayout.vue`). Programmatically attach `will-change: opacity` to route containers only during active 100ms tab transitions and revoke it on `transitionend`, keeping GPU compositor VRAM lean.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Streamline Quest Reward Chest Icons per design.md (`QuestModal.vue`). Replace animated multi-layer chest icons on quest rows with a clean, static glowing chest pill badge (`[🎁 Claim Reward]`), keeping mission rows visually uncluttered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Purge Dialogue Character Standee Memory on Modal Close (`StoryDialogueModal.vue`). Explicitly clear `img.src = ''` and revoke object URLs for character standing avatars upon closing the dialogue modal to immediately reclaim client RAM.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Order Confirmation Breakdown per design.md (`StockMarketModal.vue`). Merge unit price, quantity, and estimated trading fee into a single sleek horizontal 1-line summary bar (`[Qty: 10 | Fee: 5 SNS | Total: 1,005 SNS]`), ensuring the 'Confirm Order' button is cleanly centered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Schedule View Transition Layer Promotion (`AppLayout.vue`). Programmatically attach `will-change: opacity` to route containers only during active 100ms tab transitions and revoke it on `transitionend`, keeping GPU compositor VRAM lean.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Streamline Quest Reward Chest Icons per design.md (`QuestModal.vue`). Replace animated multi-layer chest icons on quest rows with a clean, static glowing chest pill badge (`[🎁 Claim Reward]`), keeping mission rows visually uncluttered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Purge Dialogue Character Standee Memory on Modal Close (`StoryDialogueModal.vue`). Explicitly clear `img.src = ''` and revoke object URLs for character standing avatars upon closing the dialogue modal to immediately reclaim client RAM.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Order Confirmation Breakdown per design.md (`StockMarketModal.vue`). Merge unit price, quantity, and estimated trading fee into a single sleek horizontal 1-line summary bar (`[Qty: 10 | Fee: 5 SNS | Total: 1,005 SNS]`), ensuring the 'Confirm Order' button is cleanly centered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Schedule View Transition Layer Promotion (`AppLayout.vue`). Programmatically attach `will-change: opacity` to route containers only during active 100ms tab transitions and revoke it on `transitionend`, keeping GPU compositor VRAM lean.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Streamline Quest Reward Chest Icons per design.md (`QuestModal.vue`). Replace animated multi-layer chest icons on quest rows with a clean, static glowing chest pill badge (`[🎁 Claim Reward]`), keeping mission rows visually uncluttered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Purge Dialogue Character Standee Memory on Modal Close (`StoryDialogueModal.vue`). Explicitly clear `img.src = ''` and revoke object URLs for character standing avatars upon closing the dialogue modal to immediately reclaim client RAM.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Order Confirmation Breakdown per design.md (`StockMarketModal.vue`). Merge unit price, quantity, and estimated trading fee into a single sleek horizontal 1-line summary bar (`[Qty: 10 | Fee: 5 SNS | Total: 1,005 SNS]`), ensuring the 'Confirm Order' button is cleanly centered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Remove Active Tab Box-Shadow Transitions (`BottomNav.vue`). Replace dynamic `box-shadow` blur transitions on selected menu tabs with a static 1px bright cyan border (`border: 1px solid #00E5FF`), ensuring instant 60fps tab highlight toggling on low-spec mobile WebViews.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Streamline Codex Collection Progress Header per design.md (`CardCodexView.vue`). Compress total collection count and element progress stats into a single horizontal 1-line header pill (`[Collection: 48/100 (48%)]`), maximizing scrollable card grid area.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Unbind Zoomed Card Sprite Textures on Overlay Close (`BattleHand.vue`). Explicitly clear image node references and revoke temporary object URLs upon closing the long-press card zoom modal to immediately reclaim client RAM.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Chart Timeline Controls per design.md (`StockMarketModal.vue`). Group chart timeframe selectors into a single sleek 1-line Segmented Pill Controller (`[ 1D | 1W | 1M | All ]`), keeping chart viewports clean and uncluttered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Schedule View Transition Layer Promotion (`AppLayout.vue`). Programmatically attach `will-change: opacity` to route containers only during active 100ms tab transitions and revoke it on `transitionend`, keeping GPU compositor VRAM lean.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Streamline Quest Reward Chest Icons per design.md (`QuestModal.vue`). Replace animated multi-layer chest icons on quest rows with a clean, static glowing chest pill badge (`[🎁 Claim Reward]`), keeping mission rows visually uncluttered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Purge Dialogue Character Standee Memory on Modal Close (`StoryDialogueModal.vue`). Explicitly clear `img.src = ''` and revoke object URLs for character standing avatars upon closing the dialogue modal to immediately reclaim client RAM.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Order Confirmation Breakdown per design.md (`StockMarketModal.vue`). Merge unit price, quantity, and estimated trading fee into a single sleek horizontal 1-line summary bar (`[Qty: 10 | Fee: 5 SNS | Total: 1,005 SNS]`), ensuring the 'Confirm Order' button is cleanly centered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Remove Active Tab Box-Shadow Transitions (`BottomNav.vue`). Replace dynamic `box-shadow` blur transitions on selected menu tabs with a static 1px bright cyan border (`border: 1px solid #00E5FF`), ensuring instant 60fps tab highlight toggling on low-spec mobile WebViews.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Streamline Codex Collection Progress Header per design.md (`CardCodexView.vue`). Compress total collection count and element progress stats into a single horizontal 1-line header pill (`[Collection: 48/100 (48%)]`), maximizing scrollable card grid area.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Unbind Zoomed Card Sprite Textures on Overlay Close (`BattleHand.vue`). Explicitly clear image node references and revoke temporary object URLs upon closing the long-press card zoom modal to immediately reclaim client RAM.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Chart Timeline Controls per design.md (`StockMarketModal.vue`). Group chart timeframe selectors into a single sleek 1-line Segmented Pill Controller (`[ 1D | 1W | 1M | All ]`), keeping chart viewports clean and uncluttered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Remove Real-Time CSS Filters on Card Hover (`CardTile.vue`). Replace dynamic `filter: brightness(1.1)` hover effects with a simple 1px bright cyan border overlay (`border: 1px solid #00E5FF`), eliminating real-time GPU filter pipeline overhead on low-end WebViews.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Consolidate Weekly Mission Progress Banner per design.md (`QuestModal.vue`). Integrate weekly completion points, reset countdown timers, and reward chest icons into a single compact top header pill, expanding visible space for weekly mission rows.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Purge Unreferenced Chapter Image Resources (`WebtoonViewer.vue`). Explicitly unload and release image element memory buffers for previously completed chapters upon advancing to the next webtoon chapter, maintaining RAM footprint below 80MB.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Skill Node Upgrade Cost Panel per design.md (`SkillNodeTree.vue`). Merge skill point cost and stat preview into a single horizontal 1-line control pill (`[Cost: 2 SP | LV 3 ➔ 4] [ Upgrade ]`), keeping the skill tree layout clean and uncluttered.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Fix View Tab Transitions to Simple 2D Opacity Cross-Fade (`AppLayout.vue`). Force all view transitions to use a fast 100ms 2D `opacity` cross-fade, bypassing complex 3D GPU layer sliding to ensure instant tab switching across all low-end mobile devices.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Compact Stock Market Order Book Table Rows per design.md (`StockMarketModal.vue`). Reduce order book row padding to a single compact line showing Price and Volume, keeping order execution controls fully visible without vertical scrolling.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Suspend Background BGM Processing during Dialogue Overlay (`AudioService.js`). Pause main background music audio context processing when dialogue overlays are active, reducing client CPU/audio thread load on low-spec WebViews.","작업대기",""
"2026. 8. 12 오전 7:14:27","개발","Consolidate Element Codex Progress Badges per design.md (`CardCodexView.vue`). Group individual element progress badges into a single compact top header pill (`[Collection 45/100 ▾]`), expanding visible card grid rows.","작업대기",""
